datetime,chp_gas_in,chp_el_out,chp_heat_out,chp_status,demand_th,unmet_demand
2026-04-13 11:00:00,6.921397379912663,2.5747598253275106,3.17,1.0,3.17,0.0
2026-04-13 12:00:00,6.899563318777292,2.5666375545851525,3.16,1.0,3.16,0.0
2026-04-13 13:00:00,7.05240174672489,2.623493449781659,3.2299999999999995,1.0,3.23,4.440892098500626e-16
2026-04-13 14:00:00,7.030567685589519,2.615371179039301,3.2199999999999998,1.0,3.22,4.440892098500626e-16
2026-04-13 15:00:00,7.2270742358078595,2.6884716157205237,3.3099999999999996,1.0,3.31,4.440892098500626e-16
2026-04-13 16:00:00,7.576419213973799,2.8184279475982534,3.47,1.0,3.47,0.0
2026-04-13 17:00:00,7.816593886462881,2.9077729257641916,3.5799999999999996,1.0,3.58,4.440892098500626e-16
2026-04-13 18:00:00,8.493449781659388,3.1595633187772925,3.8899999999999997,1.0,3.89,4.440892098500626e-16
2026-04-13 19:00:00,8.973799126637555,3.3382532751091705,4.11,1.0,4.11,0.0
2026-04-13 20:00:00,9.323144104803491,3.468209606986899,4.27,1.0,4.27,0.0
2026-04-13 21:00:00,9.06113537117904,3.3707423580786027,4.15,1.0,4.15,0.0
2026-04-13 22:00:00,8.275109170305676,3.0783406113537115,3.7899999999999996,1.0,3.79,4.440892098500626e-16
2026-04-13 23:00:00,6.768558951965065,2.517903930131004,3.0999999999999996,1.0,3.1,4.440892098500626e-16
2026-04-14 00:00:00,6.419213973799126,2.387947598253275,2.94,1.0,2.94,0.0
2026-04-14 01:00:00,6.593886462882096,2.4529257641921394,3.02,1.0,3.02,0.0
2026-04-14 02:00:00,6.768558951965065,2.517903930131004,3.0999999999999996,1.0,3.1,4.440892098500626e-16
2026-04-14 03:00:00,7.205240174672488,2.6803493449781657,3.2999999999999994,1.0,3.3,4.440892098500626e-16
2026-04-14 04:00:00,8.034934497816593,2.9889956331877725,3.6799999999999997,1.0,3.68,4.440892098500626e-16
2026-04-14 05:00:00,8.886462882096069,3.305764192139738,4.069999999999999,1.0,4.07,8.881784197001252e-16
2026-04-14 06:00:00,9.126637554585152,3.3951091703056764,4.18,1.0,4.18,0.0
2026-04-14 07:00:00,9.213973799126636,3.4275982532751086,4.22,1.0,4.22,0.0
2026-04-14 08:00:00,8.558951965065502,3.1839301310043666,3.92,1.0,3.92,0.0
2026-04-14 09:00:00,8.034934497816593,2.9889956331877725,3.6799999999999997,1.0,3.68,4.440892098500626e-16
2026-04-14 10:00:00,7.467248908296942,2.7778165938864623,3.4199999999999995,1.0,3.42,4.440892098500626e-16
2026-04-14 11:00:00,7.161572052401746,2.6641048034934496,3.28,1.0,3.28,0.0
2026-04-14 12:00:00,7.139737991266375,2.6559825327510915,3.27,1.0,3.27,0.0
2026-04-14 13:00:00,7.379912663755458,2.74532751091703,3.38,1.0,3.38,0.0
2026-04-14 14:00:00,7.292576419213972,2.712838427947598,3.3399999999999994,1.0,3.34,4.440892098500626e-16
2026-04-14 15:00:00,7.270742358078602,2.70471615720524,3.3299999999999996,1.0,3.33,4.440892098500626e-16
2026-04-14 16:00:00,7.707423580786025,2.8671615720524013,3.5299999999999994,1.0,3.53,4.440892098500626e-16
2026-04-14 17:00:00,7.969432314410479,2.9646288209606984,3.6499999999999995,1.0,3.65,4.440892098500626e-16
2026-04-14 18:00:00,8.515283842794759,3.16768558951965,3.8999999999999995,1.0,3.9,4.440892098500626e-16
2026-04-14 19:00:00,8.886462882096069,3.305764192139738,4.069999999999999,1.0,4.07,8.881784197001252e-16
2026-04-14 20:00:00,9.148471615720524,3.403231441048035,4.19,1.0,4.19,0.0
2026-04-14 21:00:00,8.777292576419212,3.2651528384279467,4.02,1.0,4.02,0.0
2026-04-14 22:00:00,8.013100436681222,2.980873362445415,3.67,1.0,3.67,0.0
2026-04-14 23:00:00,6.48471615720524,2.412314410480349,2.9699999999999998,1.0,2.97,4.440892098500626e-16
2026-04-15 00:00:00,6.091703056768559,2.2661135371179038,2.79,1.0,2.79,0.0
2026-04-15 01:00:00,6.135371179039301,2.28235807860262,2.81,1.0,2.81,0.0
2026-04-15 02:00:00,6.222707423580785,2.314847161572052,2.8499999999999996,1.0,2.85,4.440892098500626e-16
2026-04-15 03:00:00,6.637554585152838,2.4691703056768555,3.04,1.0,3.04,0.0
2026-04-15 04:00:00,7.467248908296942,2.7778165938864623,3.4199999999999995,1.0,3.42,4.440892098500626e-16
2026-04-15 05:00:00,8.493449781659388,3.1595633187772925,3.8899999999999997,1.0,3.89,4.440892098500626e-16
2026-04-15 06:00:00,8.755458515283841,3.257030567685589,4.01,1.0,4.01,0.0
2026-04-15 07:00:00,8.90829694323144,3.3138864628820954,4.079999999999999,1.0,4.08,8.881784197001252e-16
2026-04-15 08:00:00,8.34061135371179,3.1027074235807857,3.82,1.0,3.82,0.0
2026-04-15 09:00:00,7.794759825327509,2.8996506550218335,3.5699999999999994,1.0,3.57,4.440892098500626e-16
2026-04-15 10:00:00,7.2270742358078595,2.6884716157205237,3.3099999999999996,1.0,3.31,4.440892098500626e-16
2026-04-15 11:00:00,7.139737991266375,2.6559825327510915,3.27,1.0,3.27,0.0
2026-04-15 12:00:00,6.921397379912663,2.5747598253275106,3.17,1.0,3.17,0.0
2026-04-15 13:00:00,7.05240174672489,2.623493449781659,3.2299999999999995,1.0,3.23,4.440892098500626e-16
2026-04-15 14:00:00,6.790393013100435,2.526026200873362,3.1099999999999994,1.0,3.11,4.440892098500626e-16
2026-04-15 15:00:00,6.85589519650655,2.5503930131004364,3.14,1.0,3.14,0.0
2026-04-15 16:00:00,7.096069868995633,2.6397379912663754,3.25,1.0,3.25,0.0
2026-04-15 17:00:00,7.4454148471615715,2.7696943231441047,3.4099999999999997,1.0,3.41,4.440892098500626e-16
2026-04-15 18:00:00,8.078602620087336,3.005240174672489,3.7,1.0,3.7,0.0
2026-04-15 19:00:00,8.624454148471616,3.2082969432314408,3.95,1.0,3.95,0.0
2026-04-15 20:00:00,9.017467248908297,3.354497816593886,4.13,1.0,4.13,0.0
2026-04-15 21:00:00,8.73362445414847,3.248908296943231,3.9999999999999996,1.0,4.0,4.440892098500626e-16
2026-04-15 22:00:00,7.947598253275109,2.9565065502183403,3.6399999999999997,1.0,3.64,4.440892098500626e-16
2026-04-15 23:00:00,6.50655021834061,2.420436681222707,2.9799999999999995,1.0,2.98,4.440892098500626e-16
2026-04-16 00:00:00,6.113537117903929,2.274235807860262,2.8,1.0,2.8,0.0
2026-04-16 01:00:00,6.310043668122271,2.3473362445414847,2.89,1.0,2.89,0.0
2026-04-16 02:00:00,6.615720524017466,2.4610480349344974,3.03,1.0,3.03,0.0
2026-04-16 03:00:00,6.986899563318777,2.5991266375545847,3.1999999999999997,1.0,3.2,4.440892098500626e-16
2026-04-16 04:00:00,7.838427947598252,2.9158951965065496,3.5899999999999994,1.0,3.59,4.440892098500626e-16
2026-04-16 05:00:00,8.73362445414847,3.248908296943231,3.9999999999999996,1.0,4.0,4.440892098500626e-16
2026-04-16 06:00:00,9.104803493449781,3.3869868995633183,4.17,1.0,4.17,0.0
2026-04-16 07:00:00,9.170305676855895,3.411353711790393,4.2,1.0,4.2,0.0
2026-04-16 08:00:00,8.296943231441047,3.086462882096069,3.7999999999999994,1.0,3.8,4.440892098500626e-16
2026-04-16 09:00:00,7.576419213973799,2.8184279475982534,3.47,1.0,3.47,0.0
2026-04-16 10:00:00,7.008733624454147,2.607248908296943,3.2099999999999995,1.0,3.21,4.440892098500626e-16
2026-04-16 11:00:00,6.572052401746724,2.4448034934497813,3.01,1.0,3.01,0.0
2026-04-16 12:00:00,6.550218340611353,2.4366812227074233,3.0,1.0,3.0,0.0
2026-04-16 13:00:00,6.724890829694322,2.501659388646288,3.0799999999999996,1.0,3.08,4.440892098500626e-16
2026-04-16 14:00:00,6.615720524017466,2.4610480349344974,3.03,1.0,3.03,0.0
2026-04-16 15:00:00,6.615720524017466,2.4610480349344974,3.03,1.0,3.03,0.0
2026-04-16 16:00:00,6.768558951965065,2.517903930131004,3.0999999999999996,1.0,3.1,4.440892098500626e-16
2026-04-16 17:00:00,7.096069868995633,2.6397379912663754,3.25,1.0,3.25,0.0
2026-04-16 18:00:00,7.882096069868995,2.932139737991266,3.61,1.0,3.61,0.0
2026-04-16 19:00:00,8.406113537117903,3.1270742358078603,3.85,1.0,3.85,0.0
2026-04-16 20:00:00,8.799126637554584,3.273275109170305,4.03,1.0,4.03,0.0
2026-04-16 21:00:00,8.602620087336243,3.2001746724890823,3.9399999999999995,1.0,3.94,4.440892098500626e-16
2026-04-16 22:00:00,7.969432314410479,2.9646288209606984,3.6499999999999995,1.0,3.65,4.440892098500626e-16
2026-04-16 23:00:00,6.550218340611353,2.4366812227074233,3.0,1.0,3.0,0.0
2026-04-17 00:00:00,6.179039301310043,2.298602620087336,2.8299999999999996,1.0,2.83,4.440892098500626e-16
2026-04-17 01:00:00,6.331877729257641,2.3554585152838428,2.9,1.0,2.9,0.0
2026-04-17 02:00:00,6.637554585152838,2.4691703056768555,3.04,1.0,3.04,0.0
2026-04-17 03:00:00,7.096069868995633,2.6397379912663754,3.25,1.0,3.25,0.0
2026-04-17 04:00:00,7.925764192139737,2.9483842794759823,3.63,1.0,3.63,0.0
2026-04-17 05:00:00,8.864628820960696,3.297641921397379,4.059999999999999,1.0,4.06,8.881784197001252e-16
2026-04-17 06:00:00,9.213973799126636,3.4275982532751086,4.22,1.0,4.22,0.0
2026-04-17 07:00:00,9.104803493449781,3.3869868995633183,4.17,1.0,4.17,0.0
2026-04-17 08:00:00,7.969432314410479,2.9646288209606984,3.6499999999999995,1.0,3.65,4.440892098500626e-16
2026-04-17 09:00:00,7.030567685589519,2.615371179039301,3.2199999999999998,1.0,3.22,4.440892098500626e-16
2026-04-17 10:00:00,6.310043668122271,2.3473362445414847,2.89,1.0,2.89,0.0
2026-04-17 11:00:00,6.091703056768559,2.2661135371179038,2.79,1.0,2.79,0.0
2026-04-17 12:00:00,6.069868995633187,2.2579912663755457,2.78,1.0,2.78,0.0
2026-04-17 13:00:00,6.1572052401746715,2.290480349344978,2.82,1.0,2.82,0.0
2026-04-17 14:00:00,6.026200873362444,2.241746724890829,2.7599999999999993,1.0,2.76,4.440892098500626e-16
2026-04-17 15:00:00,6.179039301310043,2.298602620087336,2.8299999999999996,1.0,2.83,4.440892098500626e-16
2026-04-17 16:00:00,6.528384279475982,2.428558951965065,2.9899999999999998,1.0,2.99,4.440892098500626e-16
2026-04-17 17:00:00,6.9432314410480345,2.5828820960698686,3.1799999999999997,1.0,3.18,4.440892098500626e-16
2026-04-17 18:00:00,7.751091703056767,2.8834061135371174,3.5499999999999994,1.0,3.55,4.440892098500626e-16
2026-04-17 19:00:00,8.406113537117903,3.1270742358078603,3.85,1.0,3.85,0.0
2026-04-17 20:00:00,8.820960698689955,3.2813973799126632,4.04,1.0,4.04,0.0
2026-04-17 21:00:00,8.689956331877728,3.2326637554585145,3.9799999999999995,1.0,3.98,4.440892098500626e-16
2026-04-17 22:00:00,7.903930131004366,2.940262008733624,3.62,1.0,3.62,0.0
2026-04-17 23:00:00,6.441048034934497,2.396069868995633,2.9499999999999997,1.0,2.95,4.440892098500626e-16
2026-04-18 00:00:00,6.244541484716156,2.32296943231441,2.8599999999999994,1.0,2.86,4.440892098500626e-16
2026-04-18 01:00:00,6.48471615720524,2.412314410480349,2.9699999999999998,1.0,2.97,4.440892098500626e-16
2026-04-18 02:00:00,6.724890829694322,2.501659388646288,3.0799999999999996,1.0,3.08,4.440892098500626e-16
2026-04-18 03:00:00,7.074235807860262,2.6316157205240174,3.24,1.0,3.24,0.0
2026-04-18 04:00:00,7.794759825327509,2.8996506550218335,3.5699999999999994,1.0,3.57,4.440892098500626e-16
2026-04-18 05:00:00,8.602620087336243,3.2001746724890823,3.9399999999999995,1.0,3.94,4.440892098500626e-16
2026-04-18 06:00:00,8.755458515283841,3.257030567685589,4.01,1.0,4.01,0.0
2026-04-18 07:00:00,8.537117903930131,3.1758078602620086,3.91,1.0,3.91,0.0
2026-04-18 08:00:00,7.554585152838427,2.8103056768558945,3.4599999999999995,1.0,3.46,4.440892098500626e-16
2026-04-18 09:00:00,7.05240174672489,2.623493449781659,3.2299999999999995,1.0,3.23,4.440892098500626e-16
2026-04-18 10:00:00,6.50655021834061,2.420436681222707,2.9799999999999995,1.0,2.98,4.440892098500626e-16
2026-04-18 11:00:00,6.462882096069868,2.404192139737991,2.9599999999999995,1.0,2.96,4.440892098500626e-16
2026-04-18 12:00:00,6.397379912663755,2.379825327510917,2.93,1.0,2.93,0.0
2026-04-18 13:00:00,6.441048034934497,2.396069868995633,2.9499999999999997,1.0,2.95,4.440892098500626e-16
2026-04-18 14:00:00,6.200873362445414,2.306724890829694,2.8399999999999994,1.0,2.84,4.440892098500626e-16
